PeerId,Quarter,Name,Parent,CertNum,City,State,CnI_CO,OwnOcc_CO,FarmLand_CO,FarmLoans_CO,LoanstoDepInst_CO,OtherLoans_CO,LeaseFinancingRec_CO,CREMultifamily_CO,CRE_Total_CO,CRENFNR_CO,Construction_CO,Residential_CO,MortgageHELOC_CO,Mortgage1stLien_CO,MortgageJuniorLien_CO,Consumer_CO,CreditCard_CO,CnI_REC,OwnOcc_REC,FarmLand_REC,FarmLoans_REC,LoanstoDepInst_REC,OtherLoans_REC,LeaseFinancingRec_REC,CREMultifamily_REC,CRE_Total_REC,CRENFNR_REC,Construction_REC,Residential_REC,MortgageHELOC_REC,Mortgage1stLien_REC,MortgageJuniorLien_REC,Consumer_REC,CreditCard_REC,CnI_NLL,OwnOcc_NLL,FarmLand_NLL,FarmLoans_NLL,LoanstoDepInst_NLL,OtherLoans_NLL,LeaseFinancingRec_NLL,PoliticalLoans_NLL,CREMultifamily_NLL,CRE_Total_NLL,CRENFNR_NLL,Construction_NLL,Residential_NLL,MortgageHELOC_NLL,Mortgage1stLien_NLL,MortgageJuniorLien_NLL,Consumer_NLL,CreditCard_NLL
17,2003Q4,Old National Bank,Old National Bancorp,3832,Evansville,IN,11695,NA,4,NA,0,12,0,0,3758,NA,1754,1865,412,1072,793,2716,0,418,NA,114,NA,0,145,0,0,5,NA,0,72,28,23,49,524,1,977208,NA,154442,89320,0,20459,356063,68545,123084,1337594,NA,175433,1596471,329521,1125088,141862,687966,0
17,2004Q1,Old National Bank,Old National Bancorp,3832,Evansville,IN,2254,NA,0,NA,0,39,20,138,178,NA,1,579,262,405,174,2164,0,518,NA,19,NA,0,1,0,0,312,NA,31,295,43,192,103,881,1,981072,NA,147771,70727,0,33693,351938,64457,125965,1339250,NA,169340,1601808,338427,1129683,133698,691558,0
17,2004Q2,Old National Bank,Old National Bancorp,3832,Evansville,IN,6424,NA,360,NA,0,0,96,49,1227,NA,770,2614,148,1773,841,2162,0,290,NA,7,NA,0,10,0,51,294,NA,2,47,72,20,27,575,1,964568,NA,146817,80899,0,29933,349693,67325,120590,1275471,NA,171559,1222867,346438,749726,126703,704260,0
17,2004Q3,Old National Bank,Old National Bancorp,3832,Evansville,IN,4819,NA,39,NA,0,254,24,0,2323,NA,465,950,156,318,632,2042,0,2626,NA,12,NA,0,81,11,1,1349,NA,155,112,41,50,62,497,0,928308,NA,142287,85636,0,32572,333510,72323,123404,1237342,NA,173737,1251262,359188,770372,121702,723589,0
17,2004Q4,Old National Bank,Old National Bancorp,3832,Evansville,IN,3815,NA,70,NA,0,12,1307,0,4944,NA,740,1924,257,1571,353,2194,0,1295,NA,204,NA,0,2,389,0,840,NA,1029,159,53,105,54,685,0,915175,NA,139214,86727,25000,26361,325685,57611,118813,1165513,NA,155728,1259512,363209,781165,115138,714117,0
17,2005Q1,Old National Bank,Old National Bancorp,3832,Evansville,IN,1818,NA,9,10,0,10,7,0,745,NA,0,1023,227,740,283,2510,0,513,NA,2,91,0,93,1,0,408,NA,0,158,20,57,101,600,0,939289,NA,141885,70949,0,25523,323519,76836,138224,1138209,NA,177324,1231226,360583,757823,112820,710446,57
17,2005Q2,Old National Bank,Old National Bancorp,3832,Evansville,IN,1694,NA,2,0,0,-10,0,33,8024,NA,0,1184,482,758,426,2655,0,778,NA,3,50,0,-89,4,0,473,NA,93,218,21,83,135,713,20,1009447,NA,145959,78224,16,23269,337656,80884,121163,1094943,NA,207079,1259285,361614,781215,116456,713947,53
17,2005Q3,Old National Bank,Old National Bancorp,3832,Evansville,IN,3701,NA,5,33,0,0,0,92,970,NA,14,872,364,538,334,3376,0,2593,NA,2,11,0,1,21,0,384,NA,0,199,75,121,78,826,14,1004967,NA,145793,81953,0,20950,325903,91333,120811,1094337,NA,242572,1265266,363645,783228,118393,764722,49
17,2005Q4,Old National Bank,Old National Bancorp,3832,Evansville,IN,2903,NA,486,16,0,138,101,-2,1666,NA,0,1467,844,719,748,4005,6,1693,NA,82,4,0,2,27,1,214,NA,0,123,57,28,95,890,20,940211,NA,155578,75933,7,22804,330923,73754,115144,1000974,NA,246800,1235071,339770,773683,121618,740704,16
17,2006Q1,Old National Bank,Old National Bancorp,3832,Evansville,IN,4137,NA,9,0,0,0,0,0,93,NA,2,630,335,377,253,2189,0,230,NA,8,13,0,25,0,1,92,NA,0,187,104,40,147,1181,22,945330,NA,152338,68230,0,19753,322532,83198,111937,957592,NA,256856,1173938,317248,732059,124631,739550,15
17,2006Q2,Old National Bank,Old National Bancorp,3832,Evansville,IN,2007,NA,18,2,0,105,0,0,1659,NA,0,680,460,481,199,1429,1,663,NA,8,29,0,17,31,1,252,NA,0,246,86,146,100,1100,10,994650,NA,154956,77838,0,24319,338404,84276,104991,942305,NA,254239,1165156,308184,728111,128861,734758,14
17,2006Q3,Old National Bank,Old National Bancorp,3832,Evansville,IN,947,NA,0,0,0,0,0,951,2390,NA,105,335,508,191,144,2130,1,806,NA,19,12,0,19,6,2,484,NA,14,142,107,48,94,1017,12,941743,NA,154046,82355,0,22612,332662,99074,89795,928398,NA,230581,1136047,294779,711137,130131,714962,11
17,2006Q4,Old National Bank,Old National Bancorp,3832,Evansville,IN,3817,NA,14,74,0,0,521,1,1360,NA,257,817,321,515,302,2371,0,930,NA,46,2,0,18,5,1,3284,NA,1,267,83,47,220,1064,11,967226,NA,152941,76821,0,24067,349411,95964,86366,921070,NA,217226,1124535,285264,703142,136129,701584,9
17,2007Q1,Old National Bank,Old National Bancorp,3832,Evansville,IN,2739,376,15,0,0,0,37,0,653,277,391,1461,328,1126,335,2074,0,707,511,24,3,0,29,62,1,512,1,207,232,220,129,103,1093,14,986958,554369,144940,71051,0,25912,348273,104820,77489,1008255,453886,227492,1203155,270147,789865,143143,701914,1061
17,2007Q2,Old National Bank,Old National Bancorp,3832,Evansville,IN,1131,775,0,0,0,0,307,142,2194,1419,2,770,715,546,224,1860,5,1041,422,9,33,0,27,12,2,478,56,94,239,165,107,132,1172,19,1000773,491972,143915,80920,12098,29329,351450,114685,75730,963360,471388,202079,1189432,252198,778106,159128,709325,1032
17,2007Q3,Old National Bank,Old National Bancorp,3832,Evansville,IN,1753,433,0,121,0,20,194,0,629,196,13,562,283,427,135,2091,0,722,266,6,20,0,19,9,38,269,3,2,221,41,139,82,950,5,966195,445334,138506,79945,9729,32140,341117,124880,69796,912297,466963,204951,1178656,246813,765007,166836,705387,1013
17,2007Q4,Old National Bank,Old National Bancorp,3832,Evansville,IN,6216,270,0,133,0,0,0,0,801,531,0,1220,521,1087,133,2893,13,743,213,17,0,0,11,70,1,252,39,0,313,84,168,145,939,8,988810,434383,139815,81006,9600,36929,335029,127410,64752,863492,429109,200227,1165468,241751,758303,165414,688313,0
17,2008Q1,Old National Bank,Old National Bancorp,3832,Evansville,IN,2685,194,0,94,0,0,2,0,558,364,170,2337,532,2082,255,2311,6,420,188,3,282,0,22,15,1,188,0,0,247,164,172,75,1216,13,1012936,464887,138961,69429,7055,40713,331501,149218,55425,868068,403181,181902,1151358,238149,750715,162494,684304,0
17,2008Q2,Old National Bank,Old National Bancorp,3832,Evansville,IN,1467,218,0,0,0,0,129,177,7315,7097,4362,1415,560,1018,397,2530,1,503,70,0,1,0,26,5,30,94,24,0,361,98,298,63,968,2,994521,461059,142429,81074,10800,46508,356926,190556,53862,859957,398898,170941,1147059,245249,742930,158880,688644,0
17,2008Q3,Old National Bank,Old National Bancorp,3832,Evansville,IN,1484,522,0,8,0,0,366,0,593,71,1760,776,559,341,435,3148,2,1033,575,0,1,0,0,0,0,912,337,102,144,39,45,99,995,4,958275,424291,139142,88955,10600,33031,365333,199059,75551,816140,391849,171148,1141708,255572,730001,156135,694305,0
17,2008Q4,Old National Bank,Old National Bancorp,3832,Evansville,IN,1692,607,0,0,0,6,3165,112,1222,615,3707,1180,655,580,600,4136,0,518,275,0,9,0,1,62,0,390,115,196,233,123,102,131,939,0,1017503,440259,140324,97755,11400,34882,387749,182542,74410,837943,397684,153373,1138830,264304,725197,149329,701643,0
17,2009Q1,Old National Bank,Old National Bancorp,3832,Evansville,IN,3901,490,300,1708,0,0,0,4,2483,1993,1343,1914,881,1472,442,3365,0,1250,215,19,4,0,1,0,57,221,6,12,589,92,456,133,1036,0,987897,435139,135501,80485,0,30781,383783,175512,71802,810425,375286,154099,1118419,265674,712845,139900,692390,0
17,2009Q2,Old National Bank,Old National Bancorp,3832,Evansville,IN,7192,1344,82,576,0,0,107,533,2141,797,684,1342,558,952,390,3352,0,1278,108,0,1,0,33,1,4,148,40,24,109,174,54,55,1147,0,972290,431448,133532,87193,1,26461,387054,164898,67496,803664,372216,167920,1064779,267339,666718,130722,671334,0
17,2009Q3,Old National Bank,Old National Bancorp,3832,Evansville,IN,4297,548,0,39,0,0,1002,2651,1979,1431,1853,3556,295,3024,532,3367,0,1110,439,5,0,0,0,21,5,3677,3238,0,182,120,103,79,1180,0,911867,429695,132998,92570,1,25427,133721,161175,61277,777333,347638,156976,1003835,271150,610240,122445,648601,0
17,2009Q4,Old National Bank,Old National Bancorp,3832,Evansville,IN,16756,1037,0,26,0,1212,17,1169,1558,521,181,1548,1027,1236,312,3600,0,1394,2116,0,4,0,3,37,6,2134,18,247,238,110,59,179,1094,0,811058,394481,132127,99941,20,25391,133146,156073,59455,767309,372828,137305,968981,270631,587007,111343,617623,0
17,2010Q1,Old National Bank,Old National Bancorp,3832,Evansville,IN,2457,364,0,2,0,0,263,0,502,138,755,2055,1244,1512,543,2858,0,1088,425,5,4,0,1,67,2,513,88,5,190,249,85,105,1277,0,778873,378043,128067,80748,1,27352,124712,165225,56950,756038,377995,116860,941944,266346,569873,105725,594645,0
17,2010Q2,Old National Bank,Old National Bancorp,3832,Evansville,IN,3524,404,0,0,0,0,204,119,2492,2088,567,1696,889,1209,487,2190,0,1282,332,5,2,0,0,33,18,433,101,66,207,159,103,104,1244,0,791500,366765,127520,87183,1,19879,121031,158970,56442,726540,359775,123054,948041,261157,586059,100825,576891,0
17,2010Q3,Old National Bank,Old National Bancorp,3832,Evansville,IN,1570,450,0,42,0,0,46,-1,1385,935,17,2048,603,1599,449,3380,0,743,135,0,3,0,17,69,3,311,176,0,467,138,308,159,1226,0,773201,356948,127087,89160,0,16974,115298,163425,65842,704742,347794,114896,981827,256905,631190,93732,554299,0
17,2010Q4,Old National Bank,Old National Bancorp,3832,Evansville,IN,3046,888,5,78,0,0,56,34,1836,948,286,1393,1303,985,408,2363,0,1265,236,0,6,0,56,190,1,396,160,13,239,142,157,82,1152,0,714381,352978,127245,102650,0,16129,106111,161533,62920,688540,335562,103988,1128139,244268,800918,82953,537168,0
17,2011Q1,Old National Bank,Old National Bancorp,3832,Evansville,IN,1133,287,1,164,0,0,35,0,465,178,58,1579,841,1190,389,1998,0,775,270,5,16,0,21,41,7,501,231,15,335,153,169,166,1533,0,827032,418509,126951,74805,0,14342,99313,165469,128219,819061,400552,135175,1275608,254294,942157,79157,529076,0
17,2011Q2,Old National Bank,Old National Bancorp,3832,Evansville,IN,3218,2667,9,1,0,69,12,6,2937,270,75,445,587,127,318,1543,0,1225,155,0,55,0,0,3,3,227,72,27,216,244,114,102,1135,0,816075,402462,123450,83169,1,11401,92868,161429,124940,800786,398324,127566,1276209,247636,955253,73320,506926,0
17,2011Q3,Old National Bank,Old National Bancorp,3832,Evansville,IN,1949,265,0,216,0,71,0,0,1257,992,1552,530,93,386,144,1778,0,883,124,5,7,0,21,0,78,210,86,8,397,171,238,159,1081,0,887541,478171,159251,116983,1,17643,87015,174506,175136,984386,506215,175746,1539750,342972,1108305,88473,539505,0
17,2011Q4,Old National Bank,Old National Bancorp,3832,Evansville,IN,46,0,0,0,0,0,233,1706,3777,3777,6215,217,0,194,23,83,0,1633,69,154,4,0,0,167,6,197,128,287,270,172,218,52,889,0,844217,442747,155135,130766,0,17869,79667,181263,148537,916069,473322,149954,1618842,326747,1210959,81136,530988,0
17,2012Q1,Old National Bank,Old National Bancorp,3832,Evansville,IN,677,396,0,5,0,0,0,169,1923,1527,3281,616,591,432,184,366,0,1243,136,58,2,0,0,95,4,712,576,57,138,101,0,138,1018,0,836934,437576,144821,83905,0,15403,73501,177740,136543,875014,437438,141290,1646220,310414,1261947,73859,536843,0
17,2012Q2,Old National Bank,Old National Bancorp,3832,Evansville,IN,1706,129,0,24,0,0,0,64,994,865,49,1087,434,925,162,817,0,262,368,41,3,0,0,2,1,650,282,1392,529,132,474,55,614,0,829837,429690,151255,100215,0,14525,68867,182426,132893,853345,423655,149000,1683042,302036,1312761,68245,555608,0
17,2012Q3,Old National Bank,Old National Bancorp,3832,Evansville,IN,0,966,22,0,0,906,0,1062,967,1,2163,66,0,0,66,0,0,1428,767,1,6,0,0,63,10,999,232,428,633,268,418,215,952,0,864512,513165,155063,99755,0,17314,62644,202964,123285,1051579,538414,199515,1907252,354123,1473202,79927,571810,0
17,2012Q4,Old National Bank,Old National Bancorp,3832,Evansville,IN,1041,456,337,27,0,1,0,0,1164,708,1341,237,0,99,138,183,0,0,395,0,0,33,0,55,68,395,0,1599,1,0,0,1,0,0,876232,470868,167667,108857,0,7874,57689,238213,115928,997767,526899,162047,1909541,332500,1510119,66922,568416,0
17,2013Q1,Old National Bank,Old National Bancorp,3832,Evansville,IN,465,152,1,0,0,0,0,267,2901,2749,381,453,75,356,97,462,0,136,1145,5,1,0,0,48,10,1233,88,271,547,112,376,171,515,0,889222,442698,179587,79404,0,7246,52367,229170,113950,950688,507990,147063,1914336,320452,1532938,60946,564837,0
17,2013Q2,Old National Bank,Old National Bancorp,3832,Evansville,IN,303,358,0,0,0,0,46,0,1051,693,1154,657,243,550,107,536,0,1658,58,3,18,0,0,2,8,336,278,300,339,169,160,179,687,0,895366,454533,177281,88243,0,9515,46351,298598,107676,929763,475230,137570,1936001,312022,1569014,54965,576043,0
17,2013Q3,Old National Bank,Old National Bancorp,3832,Evansville,IN,313,1265,0,0,0,30,0,25,1265,0,428,581,251,581,0,612,0,26,0,5,0,0,0,5,0,1972,1972,423,181,205,136,45,412,0,860286,458763,183379,105386,0,14362,30124,308093,104946,872989,414226,122534,1861278,309922,1500684,50672,618070,0
17,2013Q4,Old National Bank,Old National Bancorp,3832,Evansville,IN,142,1741,20,59,0,0,0,973,1741,0,455,478,0,478,0,636,0,316,0,355,10,0,0,496,1,0,0,18,140,192,28,112,550,0,840900,448617,183177,115725,0,15089,27834,310829,96709,853925,405308,115887,1875561,313778,1513860,47923,656061,0
17,2014Q1,Old National Bank,Old National Bancorp,3832,Evansville,IN,765,0,9,2,0,1,0,101,0,0,97,582,100,471,111,762,0,704,350,11,6,0,0,16,9,653,303,85,487,156,363,124,663,0,847452,439877,179223,94796,0,14788,24732,329589,93577,840887,401010,109992,1858649,312820,1500100,45729,685761,0
17,2014Q2,Old National Bank,Old National Bancorp,3832,Evansville,IN,377,659,44,0,0,0,0,221,899,240,1099,311,11,127,184,181,0,489,158,0,0,0,88,30,12,695,537,129,162,173,88,74,364,0,995454,494845,185072,107535,10,19332,23441,328938,94458,926881,432036,159592,1963408,342664,1572778,47966,747101,0
17,2014Q3,Old National Bank,Old National Bancorp,3832,Evansville,IN,196,301,0,0,0,0,0,0,852,551,90,325,125,270,55,542,0,267,79,21,0,0,0,0,42,204,125,277,458,61,0,458,336,0,1097067,609759,184657,111703,0,17116,20419,333417,108273,1139361,529602,223460,2175878,402611,1701572,71695,844950,0
17,2014Q4,Old National Bank,Old National Bancorp,3832,Evansville,IN,990,0,80,0,0,0,0,46,422,422,171,760,236,411,349,819,0,737,279,2,21,0,0,0,28,357,78,93,329,229,227,102,429,0,1083114,616583,190402,124464,0,7912,19282,358232,159095,1179764,563181,230191,2267507,416673,1779418,71416,912835,0
17,2015Q1,Old National Bank,Old National Bancorp,3832,Evansville,IN,129,177,1,4,0,0,1,102,223,46,30,634,418,526,108,1036,0,1227,41,39,0,0,0,0,9,317,276,1223,190,111,80,110,490,0,1135881,639878,187956,102135,0,8944,17771,359385,113670,1275400,635522,282524,2392038,433328,1883744,74966,988266,0
17,2015Q2,Old National Bank,Old National Bancorp,3832,Evansville,IN,522,296,2,833,0,0,0,180,2393,2097,4,4,133,1,3,829,0,425,220,20,301,0,0,0,16,1777,1557,113,293,279,127,166,718,0,1203176,678341,183670,110573,102,9833,17653,378497,133933,1357973,679632,167490,2369671,428382,1868522,72767,1052077,0
17,2015Q3,Old National Bank,Old National Bancorp,3832,Evansville,IN,525,32,0,2,0,0,0,3,484,452,255,471,59,413,58,668,0,674,185,4,1,0,0,0,137,923,738,329,792,80,703,89,395,0,1170259,643391,169908,108670,136,7160,15454,393337,153414,1285974,642583,213057,2284592,409298,1808303,66991,1065677,0
17,2015Q4,Old National Bank,Old National Bancorp,3832,Evansville,IN,490,125,0,240,0,2,0,62,430,305,125,635,369,473,162,1916,0,834,228,482,306,0,0,29,0,1248,1020,103,570,272,433,137,948,0,1197899,632106,167871,119121,31,8234,14406,393655,153845,1263053,630947,281633,2253007,405867,1784968,62172,1110300,0
17,2016Q1,Old National Bank,Old National Bancorp,3832,Evansville,IN,1329,237,0,0,0,0,0,79,237,0,74,321,295,178,143,1583,0,605,111,50,60,0,0,0,493,242,131,9,288,115,199,89,432,0,1222063,628409,158420,103020,26,6761,13407,384869,173436,1251886,623477,328993,2219271,392679,1768977,57615,1168309,0
17,2016Q2,Old National Bank,Old National Bancorp,3832,Evansville,IN,161,375,5,42,0,0,0,0,455,80,92,234,272,129,105,872,0,638,25,6,23,0,0,0,17,165,140,48,265,192,134,131,564,0,1330814,751724,157305,84802,121,6976,12744,384875,603158,1538248,786524,512490,2950143,469149,2394729,86265,1293241,0
17,2016Q3,Old National Bank,Old National Bancorp,3832,Evansville,IN,1527,1658,0,0,0,111,0,58,1704,46,0,519,154,475,44,1014,0,898,1156,1,7,0,0,0,1,1526,370,59,524,76,471,53,432,0,1353006,700208,152020,84520,26,9040,11659,392992,668130,1500482,800274,559972,2944059,475708,2386795,81556,1289591,0
17,2016Q4,Old National Bank,Old National Bancorp,3832,Evansville,IN,768,2204,0,1,0,0,0,0,2249,45,50,287,0,286,1,117,0,216,96,0,0,0,7,0,2035,967,871,102,130,0,130,0,32,0,1302603,759631,154990,87020,44,6568,10817,393503,703931,1636264,876633,558900,2943297,476421,2391029,75847,1303379,0
17,2017Q1,Old National Bank,Old National Bancorp,3832,Evansville,IN,147,328,0,1,NA,54,225,0,604,276,0,562,296,354,208,1350,0,537,587,0,1,NA,6,0,859,704,117,14,265,167,195,70,365,0,1340271,775544,149606,71322,33,6382,9904,378458,702668,1771228,995684,532520,2858908,465186,2320872,72850,1327933,0
17,2017Q2,Old National Bank,Old National Bancorp,3832,Evansville,IN,379,437,7,31,NA,94,1,0,439,2,0,1056,164,977,79,1209,0,651,790,0,0,NA,474,0,0,1274,484,142,245,87,177,68,304,0,1428036,788656,145374,76281,1057,8165,9367,376239,728683,1791764,1003108,471000,2917446,472559,2372574,72313,1307084,0
17,2017Q3,Old National Bank,Old National Bancorp,3832,Evansville,IN,282,678,0,0,NA,0,0,117,1452,774,0,77,150,77,0,743,0,592,335,5,3,NA,0,0,0,398,63,88,91,136,32,59,380,0,1492890,858864,140926,72079,77,8726,8717,360260,776471,1890988,1032124,450107,2933966,480079,2384786,69101,1293183,0
17,2017Q4,Old National Bank,Old National Bancorp,3832,Evansville,IN,278,318,4,0,NA,0,19,1,318,0,672,108,329,21,87,1548,0,725,362,0,12,NA,0,59,69,404,42,11,376,245,266,110,551,0,2060648,1190969,145969,77494,226,9137,29398,418287,858062,2571905,1380936,614477,3065166,513042,2480232,71892,1285341,0
17,2018Q1,Old National Bank,Old National Bancorp,3832,Evansville,IN,183,33,0,0,NA,0,33,0,33,0,11,453,139,391,62,1830,0,452,42,5,4,NA,49,13,131,329,287,13,263,264,180,83,779,0,2179058,1189654,141224,67987,166,10254,27396,413580,871433,2611899,1422245,686834,2997951,492139,2435472,70340,1248585,0
17,2018Q2,Old National Bank,Old National Bancorp,3832,Evansville,IN,2110,0,0,0,NA,3,0,0,0,0,232,108,0,1,107,614,0,691,146,3,1,NA,5,0,498,239,93,1,1598,430,1522,76,434,0,2294692,1256265,138191,71832,72,9923,24784,409560,798704,2824828,1568563,642325,2949280,492528,2387306,69446,1157673,0
17,2018Q3,Old National Bank,Old National Bancorp,3832,Evansville,IN,1418,302,28,59,NA,65,0,0,302,0,20,202,266,173,29,1900,0,324,329,0,0,NA,124,0,82,400,71,369,266,185,58,208,813,0,2247680,1244849,137438,71150,71,8290,22127,395339,784500,2826542,1581693,753444,2952799,502227,2380226,70346,1114781,0
17,2018Q4,Old National Bank,Old National Bancorp,3832,Evansville,IN,651,111,0,0,NA,0,0,0,111,0,1,421,181,378,43,1604,0,235,296,1,1,NA,4,0,0,698,402,190,340,109,253,87,749,0,2441953,1414005,172424,120322,152,8681,55233,485861,853213,3052889,1638884,801874,3130485,596116,2453601,80768,1135727,0
17,2019Q1,Old National Bank,Old National Bancorp,3832,Evansville,IN,8,71,0,0,NA,0,0,0,71,0,0,684,494,492,192,1638,0,442,28,3,1,NA,17,0,0,35,7,79,351,119,154,197,903,0,2351333,1366520,171567,103398,165,17174,57235,453212,862571,2983231,1616711,814302,3166552,592314,2496625,77613,1102347,0
17,2019Q2,Old National Bank,Old National Bancorp,3832,Evansville,IN,537,0,0,0,NA,0,0,0,0,0,482,0,406,0,0,1451,0,331,14,1,27,NA,62,0,491,293,279,148,156,122,97,59,975,0,2388817,1345639,170535,110554,882,13400,53453,445742,829086,2890324,1544685,920669,3168009,585882,2507926,74201,1093039,0
17,2019Q3,Old National Bank,Old National Bancorp,3832,Evansville,IN,581,0,0,0,NA,0,0,0,0,0,5,209,331,165,44,1588,0,299,72,1,1,NA,121,0,282,220,148,16,248,124,130,118,583,0,2305600,1411616,166372,104617,882,9912,49953,426251,846497,3042270,1630654,873531,3188818,584552,2532705,71561,1061254,0
17,2019Q4,Old National Bank,Old National Bancorp,3832,Evansville,IN,2744,0,0,1,NA,0,0,0,0,0,2030,120,52,112,8,1357,0,637,56,2,11,NA,78,0,261,316,260,89,289,145,150,139,921,0,2228783,1392781,166423,113599,881,9665,47150,416924,793620,3036243,1643462,1029347,3247739,585818,2593571,68350,1074079,0
17,2020Q1,Old National Bank,Old National Bancorp,3832,Evansville,IN,4971,2,33,0,NA,0,67,0,2,0,1269,282,117,251,31,1709,0,142,0,0,0,NA,0,0,0,0,0,0,1343,27,1306,37,402,0,2374167,1442565,165845,92282,881,25318,44438,398348,882035,3164353,1721788,999252,3210205,585756,2560905,63544,1081816,0
17,2020Q2,Old National Bank,Old National Bancorp,3832,Evansville,IN,222,17,0,0,NA,0,0,0,1119,1102,86,66,48,20,46,690,0,128,0,0,0,NA,0,0,0,0,0,0,1182,22,1151,31,368,0,3599814,1440698,158948,93147,881,8356,42128,414206,877490,3265731,1825033,1103285,3121152,565611,2497143,58398,1053085,0
17,2020Q3,Old National Bank,Old National Bancorp,3832,Evansville,IN,50,45,3,30,NA,0,58,0,53,8,2655,332,0,332,0,988,0,0,0,0,0,NA,0,9,0,0,0,0,5341,105,5196,145,1708,0,3554497,1497591,159208,88551,881,9223,33102,415518,1015559,3429777,1932186,1120557,3105013,564944,2479932,60137,1045731,0
17,2020Q4,Old National Bank,Old National Bancorp,3832,Evansville,IN,203,3,0,16,NA,0,2,50,3,0,0,207,2,182,25,224,0,0,0,0,0,NA,0,2,0,0,0,0,1387,22,1354,33,396,0,3169464,1591788,157392,98277,861,52404,31136,470986,1157328,3698311,2106523,941343,3050087,569619,2424555,55913,1022166,0
17,2021Q1,Old National Bank,Old National Bancorp,3832,Evansville,IN,371,0,0,0,NA,0,3,0,69,69,0,135,82,135,0,910,0,275,27,9,14,NA,43,0,0,27,0,0,214,336,52,162,657,0,3313696,1598403,147576,68773,845,31166,28815,450095,1337757,3854644,2256241,759096,2992218,550247,2381413,60558,990884,0
17,2021Q2,Old National Bank,Old National Bancorp,3832,Evansville,IN,311,11,0,0,NA,0,0,150,11,0,0,44,0,44,0,463,0,237,26,1,0,NA,42,0,0,33,7,11,147,156,60,87,688,0,3001601,1597547,136957,69247,829,91665,27839,433065,1391258,3865562,2268015,849402,2982118,560980,2365616,55522,985279,0
17,2021Q3,Old National Bank,Old National Bancorp,3832,Evansville,IN,345,81,0,0,NA,0,0,0,81,0,0,120,214,120,0,456,0,155,2742,21,2,NA,27,0,125,3175,433,10,163,215,120,43,360,0,2744847,1601022,130582,74921,0,63001,25110,395667,1334581,3843565,2242543,1066396,2986616,563605,2370607,52404,970963,0
17,2021Q4,Old National Bank,Old National Bancorp,3832,Evansville,IN,288,0,0,0,NA,0,0,0,0,0,0,41,0,38,3,216,0,177,34,0,0,NA,58,0,0,34,0,0,970,257,333,637,436,0,2649606,1664690,131953,85983,0,32937,24051,383447,1334348,3944886,2280196,1062810,3007061,569037,2387130,50894,980221,0
18,1990Q1,Wintrust Financial Corporation,Wintrust Financial Corporation,0,Chicago,IL,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,11412,NA,508,16,0,11868,651,768,1776,35284,NA,2524,41866,9637,NA,NA,35000,NA
18,1990Q2,Wintrust Financial Corporation,Wintrust Financial Corporation,0,Chicago,IL,49,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,10479,NA,566,21,0,17118,581,792,1021,35699,NA,3512,41311,9939,NA,NA,35738,NA
18,1990Q3,Wintrust Financial Corporation,Wintrust Financial Corporation,0,Chicago,IL,56,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,65,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,12851,NA,555,19,500,10403,523,396,877,36215,NA,4297,42171,10811,NA,NA,35241,NA
18,1990Q4,Wintrust Financial Corporation,Wintrust Financial Corporation,0,Chicago,IL,14,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,2,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,23833,NA,533,35,250,4934,493,377,639,36030,NA,3456,39987,9425,NA,NA,33296,NA
18,1991Q1,Wintrust Financial Corporation,Wintrust Financial Corporation,0,Chicago,IL,12,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,19,NA,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,6,NA,26616,NA,518,12,1000,7483,781,166,636,34273,NA,4678,41922,11380,25169,5373,32358,NA
18,1991Q2,Wintrust Financial Corporation,Wintrust Financial Corporation,0,Chicago,IL,0,NA,0,NA,NA,NA,0,0,0,NA,0,3,0,NA,NA,32,NA,0,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,11,NA,24973,NA,420,10,755,5322,967,143,977,35513,NA,3942,43816,11969,26136,5711,32834,NA
18,1991Q3,Wintrust Financial Corporation,Wintrust Financial Corporation,0,Chicago,IL,54,NA,0,NA,NA,NA,0,0,0,NA,0,0,0,NA,NA,39,NA,10,NA,0,NA,NA,NA,0,0,0,NA,0,3,0,NA,NA,9,NA,23339,NA,438,23,500,2896,855,166,1187,34489,NA,4134,44426,12908,26067,5451,33445,NA
